CAN10241.1	GO:0016021
CAN10241.1	GO:0033644
AJZ77135.1	GO:0016021
AJL34224.1	GO:0004748
AJL34224.1	GO:0005524
AJL34224.1	GO:0006260
AJL34224.1	GO:0006235
AJL34224.1	GO:0006240
AJL34224.1	GO:0051063
AJL34224.1	GO:0046704
AJL34224.1	GO:0004550
AJL34224.1	GO:0005971
AIY22367.1	GO:0016021
AIY22367.1	GO:0033644
AOO54413.1	GO:0016021
AOO54487.1	GO:0004674
AOO54512.1	GO:0004386
QEY87781.1	GO:0016021
QEY87781.1	GO:0033644
QEY87965.1	GO:0042330
QEY87965.1	GO:0033644
QEY87965.1	GO:0016021
QED21595.1	GO:0003677
QED21595.1	GO:0005524
QED21595.1	GO:0016787
QED21595.1	GO:0004386
QED21595.1	GO:0016021
QED21595.1	GO:0043138
QED21595.1	GO:0006367
QED21595.1	GO:0006366
QED21595.1	GO:0033683
QED21595.1	GO:0000112
QED21595.1	GO:0020023
QED21595.1	GO:0009411
QED21595.1	GO:0004003
QED21595.1	GO:0005675
QED21595.1	GO:0006468
QED21595.1	GO:0097550
QED21595.1	GO:0008134
QED21595.1	GO:0003678
QED21595.1	GO:0004519
QED21595.1	GO:0008168
QED21595.1	GO:0032259
QED21595.1	GO:0006306
QED21595.1	GO:0008170
QED21615.1	GO:0030430
QED21615.1	GO:0032549
QED21615.1	GO:0003899
QED21615.1	GO:0046872
QED21615.1	GO:0006351
QED21615.1	GO:0003677
QED21615.1	GO:0039695
QED21615.1	GO:0016539
QED21615.1	GO:0004519
QED21615.1	GO:0008270
QED21617.1	GO:0008168
QED21617.1	GO:0032259
QED21617.1	GO:0003676
QED21641.1	GO:0003677
QED21641.1	GO:0003899
QED21641.1	GO:0006351
QED21641.1	GO:0030430
QED21643.1	GO:0006260
QED21643.1	GO:0004386
QED21643.1	GO:0005524
QED21643.1	GO:0016817
QED21648.1	GO:0003676
QED21648.1	GO:0005524
QED21648.1	GO:0033644
QED21648.1	GO:0016021
QED21648.1	GO:0004386
QED21650.1	GO:0003676
QED21650.1	GO:0005524
QED21650.1	GO:0033644
QED21650.1	GO:0016021
QED21650.1	GO:0004386
QED21663.1	GO:0030430
QED21688.1	GO:0044220
QED21688.1	GO:0019012
QED21706.1	GO:0004386
QED21706.1	GO:0005524
QED21771.1	GO:0004386
QED90425.1	GO:0042330
QED90425.1	GO:0033644
QED90425.1	GO:0016021
QED90426.1	GO:0016021
QED90426.1	GO:0055036
QED90426.1	GO:0020002
QED90427.1	GO:0030430
QED90427.1	GO:0016032
QED90429.1	GO:0042330
QED90429.1	GO:0033644
QED90429.1	GO:0016021
QED90430.1	GO:0016021
QED90430.1	GO:0033644
QED90430.1	GO:0019012
QED90430.1	GO:0044172
QED90433.1	GO:0044172
QED90433.1	GO:0019012
QED90433.1	GO:0033644
QED90433.1	GO:0016021
QED90433.1	GO:0044166
QED90435.1	GO:0044172
QED90435.1	GO:0019012
QED90435.1	GO:0033644
QED90435.1	GO:0016021
QED90435.1	GO:0044166
QED90436.1	GO:0044166
QED90436.1	GO:0019012
QED90436.1	GO:0044172
QED90436.1	GO:0033644
QED90436.1	GO:0016021
QED90439.1	GO:0033644
QED90439.1	GO:0016021
QED90439.1	GO:0044172
QED90439.1	GO:0019012
QED90442.1	GO:0016021
QED90442.1	GO:0033644
QED90442.1	GO:0044172
QED90442.1	GO:0019012
QED90444.1	GO:0016021
QED90444.1	GO:0033644
QED90446.1	GO:0016021
QED90446.1	GO:0033644
QED90448.1	GO:0042330
QED90450.1	GO:0042330
QED90451.1	GO:0016021
QED90453.1	GO:0016021
QED90454.1	GO:0016021
QED90454.1	GO:0033644
QED90455.1	GO:0016021
QED90455.1	GO:0033644
QED90455.1	GO:0042330
QED90458.1	GO:0042330
QED90458.1	GO:0016021
QED90458.1	GO:0033644
QED90459.1	GO:0042330
QED90459.1	GO:0016021
QED90459.1	GO:0033644
QED90460.1	GO:0042330
QED90460.1	GO:0033644
QED90460.1	GO:0016021
QED90461.1	GO:0042330
QED90461.1	GO:0016021
QED90461.1	GO:0033644
QED90462.1	GO:0016021
QED90463.1	GO:0042330
QED90463.1	GO:0033644
QED90463.1	GO:0016021
QED90464.1	GO:0042330
QED90464.1	GO:0016021
QED90464.1	GO:0033644
QED90465.1	GO:0042330
QED90465.1	GO:0033644
QED90465.1	GO:0016021
QED90467.1	GO:0016021
QED90475.1	GO:0046872
QED90475.1	GO:0030430
QED90475.1	GO:0039652
QED90475.1	GO:0039650
QED90477.1	GO:0003677
QED90477.1	GO:0006260
QED90477.1	GO:0030261
QED90477.1	GO:0006355
QED90477.1	GO:0006417
QED90477.1	GO:0006310
QED90478.1	GO:0004798
QED90478.1	GO:0006235
QED90478.1	GO:0005524
QED90478.1	GO:0016301
QED90478.1	GO:0006233
QED90478.1	GO:0009041
QED90478.1	GO:0004550
QED90478.1	GO:0006227
QED90478.1	GO:0005737
QED90478.1	GO:0005739
QED90478.1	GO:0005634
QED90478.1	GO:0005829
QED90478.1	GO:0016787
QED90478.1	GO:0051082
QED90478.1	GO:0006457
QED90478.1	GO:0071363
QED90479.1	GO:0016021
QED90481.1	GO:0016021
QED90482.1	GO:0030430
QED90482.1	GO:0039644
QED90482.1	GO:0042025
QED90482.1	GO:0039513
QED90482.1	GO:0039517
QED90483.1	GO:0003677
QED90483.1	GO:0005524
QED90483.1	GO:0004386
QED90483.1	GO:0016787
QED90483.1	GO:0016021
QED90483.1	GO:0043138
QED90483.1	GO:0006367
QED90483.1	GO:0006366
QED90483.1	GO:0033683
QED90483.1	GO:0000112
QED90483.1	GO:0020023
QED90483.1	GO:0009411
QED90483.1	GO:0004003
QED90483.1	GO:0005675
QED90483.1	GO:0006468
QED90483.1	GO:0097550
QED90483.1	GO:0008134
QED90484.1	GO:0042981
QED90484.1	GO:0019050
QED90485.1	GO:0019012
QED90485.1	GO:0030430
QED90487.1	GO:0009263
QED90487.1	GO:0016491
QED90487.1	GO:0046872
QED90487.1	GO:0004748
QED90487.1	GO:0006260
QED90487.1	GO:0016021
QED90488.1	GO:0006260
QED90488.1	GO:0004748
QED90488.1	GO:0005524
QED90489.1	GO:0016021
QED90489.1	GO:0033644
QED90490.1	GO:0006260
QED90490.1	GO:0003688
QED90490.1	GO:0005524
QED90490.1	GO:0004386
QED90493.1	GO:0004797
QED90493.1	GO:0046872
QED90493.1	GO:0005524
QED90493.1	GO:0071897
QED90493.1	GO:0009405
QED90493.1	GO:0016021
QED90496.1	GO:0032549
QED90496.1	GO:0003899
QED90496.1	GO:0006351
QED90496.1	GO:0003677
QED90496.1	GO:0030430
QED90496.1	GO:0046872
QED90496.1	GO:0039695
QED90498.1	GO:0008168
QED90500.1	GO:0016021
QED90500.1	GO:0030246
QED90500.1	GO:0033644
QED90500.1	GO:0039526
QED90501.1	GO:0016021
QED90501.1	GO:0033644
QED90502.1	GO:0004518
QED90502.1	GO:0003677
QED90502.1	GO:0009792
QED90502.1	GO:0040019
QED90502.1	GO:0000712
QED90502.1	GO:0000724
QED90502.1	GO:0019899
QED90502.1	GO:0002164
QED90502.1	GO:0006355
QED90502.1	GO:0046975
QED90502.1	GO:0000785
QED90502.1	GO:0005634
QED90502.1	GO:0006281
QED90502.1	GO:0048257
QED90502.1	GO:0000727
QED90502.1	GO:0048476
QED90502.1	GO:0031573
QED90502.1	GO:0018024
QED90506.1	GO:0016021
QED90506.1	GO:0033644
QED90508.1	GO:0003899
QED90509.1	GO:0016021
QED90509.1	GO:0033644
QED90510.1	GO:0005524
QED90510.1	GO:0004652
QED90510.1	GO:0006397
QED90512.1	GO:0003677
QED90512.1	GO:0003899
QED90512.1	GO:0006351
QED90512.1	GO:0030430
QED90514.1	GO:0006260
QED90514.1	GO:0004386
QED90514.1	GO:0005524
QED90514.1	GO:0016817
QED90515.1	GO:0016021
QED90516.1	GO:0003676
QED90516.1	GO:0005524
QED90516.1	GO:0033644
QED90516.1	GO:0016021
QED90516.1	GO:0004386
QED90517.1	GO:0016971
QED90517.1	GO:0030430
QED90517.1	GO:0009405
QED90517.1	GO:0045927
QED90517.1	GO:0006351
QED90517.1	GO:0003677
QED90517.1	GO:0003899
QED90517.1	GO:0016972
QED90517.1	GO:0016021
QED90517.1	GO:0050660
QED90517.1	GO:0005739
QED90517.1	GO:0042802
QED90517.1	GO:0042246
QED90517.1	GO:0018344
QED90517.1	GO:0005524
QED90517.1	GO:0004663
QED90517.1	GO:0004672
QED90517.1	GO:0015035
QED90517.1	GO:0003743
QED90518.1	GO:0008299
QED90518.1	GO:0016021
QED90518.1	GO:0044165
QED90518.1	GO:0004337
QED90518.1	GO:0046872
QED90518.1	GO:0045337
QED90518.1	GO:0033384
QED90518.1	GO:0004161
QED90518.1	GO:0033644
QED90518.1	GO:0004311
QED90518.1	GO:0033386
QED90518.1	GO:0016740
QED90519.1	GO:0019012
QED90520.1	GO:0033644
QED90520.1	GO:0016021
QED90521.1	GO:0016021
QED90521.1	GO:0033644
QED90523.1	GO:0030430
QED90524.1	GO:0046782
QED90524.1	GO:0046872
QED90525.1	GO:0019028
QED90525.1	GO:0005198
QED90525.1	GO:0016020
QED90525.1	GO:0044167
QED90525.1	GO:0044164
QED90527.1	GO:0016021
QED90527.1	GO:0033644
QED90529.1	GO:0008270
QED90531.1	GO:0016021
QED90531.1	GO:0033644
QED90533.1	GO:0000166
QED90533.1	GO:0003887
QED90533.1	GO:0003677
QED90533.1	GO:0006260
QED90533.1	GO:0039693
QED90533.1	GO:0003676
QED90534.1	GO:0016021
QED90534.1	GO:0033644
QED90536.1	GO:0030430
QED90536.1	GO:0042025
QED90536.1	GO:0016032
QED90537.1	GO:0044220
QED90537.1	GO:0019012
QED90538.1	GO:0003899
QED90538.1	GO:0006351
QED90538.1	GO:0003677
QED90538.1	GO:0008270
QED90538.1	GO:0030430
QED90540.1	GO:0016779
QED90540.1	GO:0046872
QED90540.1	GO:0003887
QED90540.1	GO:0003677
QED90540.1	GO:0006281
QED90541.1	GO:0016021
QED90541.1	GO:0055036
QED90541.1	GO:0019031
QED90541.1	GO:0019012
QED90541.1	GO:0019062
QED90542.1	GO:0003899
QED90542.1	GO:0003677
QED90542.1	GO:0006351
QED90542.1	GO:0016539
QED90542.1	GO:0004519
QED90543.1	GO:0005524
QED90543.1	GO:0006310
QED90543.1	GO:0051103
QED90543.1	GO:0003910
QED90543.1	GO:0007049
QED90543.1	GO:0006260
QED90543.1	GO:0051301
QED90543.1	GO:0046872
QED90544.1	GO:0004484
QED90544.1	GO:0006370
QED90544.1	GO:0003723
QED90544.1	GO:0005525
QED90544.1	GO:0004651
QED90544.1	GO:0004482
QED90545.1	GO:0016787
QED90545.1	GO:0003723
QED90545.1	GO:0046872
QED90545.1	GO:0044168
QED90545.1	GO:0008486
QED90545.1	GO:0039657
QED90545.1	GO:0052840
QED90545.1	GO:0052842
QED90545.1	GO:0008152
QED90545.1	GO:0016021
QED90545.1	GO:0008270
QED90545.1	GO:0003676
QED90548.1	GO:0003899
QED90548.1	GO:0006351
QED90549.1	GO:0004386
QED90549.1	GO:0005524
QED90550.1	GO:0016021
QED90550.1	GO:0055036
QED90550.1	GO:0044167
QED90551.1	GO:0003899
QED90551.1	GO:0006351
QED90551.1	GO:0003677
QED90552.1	GO:0004519
QED90554.1	GO:0004197
QED90554.1	GO:0019082
QED90554.1	GO:0019012
QED90554.1	GO:0030430
QED90555.1	GO:0005524
QED90555.1	GO:0006265
QED90555.1	GO:0003918
QED90555.1	GO:0003677
QED90555.1	GO:0030430
QED90555.1	GO:0046872
QED90556.1	GO:0006351
QED90556.1	GO:0046983
QED90556.1	GO:0003899
QED90559.1	GO:0042025
QED90559.1	GO:0016032
QED90559.1	GO:0030430
QED90560.1	GO:0016021
QED90560.1	GO:0055036
QED90563.1	GO:0016032
QED90563.1	GO:0004674
QED90563.1	GO:0005524
QED90563.1	GO:0019012
QED90563.1	GO:0030430
QED90563.1	GO:0004672
QED90564.1	GO:0005524
QED90564.1	GO:0004386
QED90565.1	GO:0003677
QED90565.1	GO:0005524
QED90565.1	GO:0016787
QED90565.1	GO:0004386
QED90566.1	GO:0003824
QED90568.1	GO:0016021
QED90568.1	GO:0044163
QED90568.1	GO:0019031
QED90568.1	GO:0075521
QED90568.1	GO:0046718
QED90568.1	GO:0044167
QED90568.1	GO:0055036
QED90571.1	GO:0016021
QED90571.1	GO:0033644
QED90572.1	GO:0016021
QED90572.1	GO:0019012
